SessionId,DeviceId,Time,UserId,IP,EventAction,EventCategory,EventData,EventEntity,EventLabel,EventLabelRaw,EventSource,UserAgent,Product,MachineName,CollectTime,Platform
1264046,b37ff3bd-97bd-4ce4-a839-0614ae66d7ed,2026-08-31 23:59:59.600000+00:00,,192.177.57.225,,PageView,,,"{'list': array([], dtype=object)}",https://www.openrice.com/zh/user/669e67a8-9f91-44eb-a94d-0139fd2d1c38,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML%2C like Gecko) Chrome/125.0.0.0 Safari/537.36,OpenRice,production-orga-openrice-netcore-app-67b5c6675c-b4jfn,2026-08-31 23:39:01+00:00,desktop
1372260,c2d44ed3-4222-481b-922e-a909c94b4675,2026-08-31 23:59:59.500000+00:00,,42.98.135.144,,PageView,,,"{'list': array([], dtype=object)}",https://www.openrice.com/zh/hongkong/r-kikusan-中環-日本菜-r444018/menus,,Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML%2C like Gecko) Chrome/151.0.0.0 Mobile Safari/537.36;Lang:zh-HK%2Czh;q=0.9%2Cen-US;q=0.8%2Cen;q=0.7%2Czh-TW;q=0.6%2Czh-CN;q=0.5,OpenRice,production-orga-openrice-netcore-app-67b5c6675c-9plj9,2026-08-31 23:39:01+00:00,mobile
329232,2ea4c84f-8922-4af8-992a-925843a063b7,2026-08-31 23:59:59.500000+00:00,,14.199.165.143,or.poi.get-details,WebEvent,https://www.openrice.com/zh/hongkong/restaurants?what=部隊鍋,,"{'list': array([{'item': {'List': 0, 'Param': 'CityID', 'Value': '0'}},
       {'item': {'List': 0, 'Param': 'PoiId', 'Value': '879555'}},
       {'item': {'List': 0, 'Param': 'Sn', 'Value': 'http://www.openrice.com/zh/hongkong/restaurants?what=部隊鍋'}},
       {'item': {'List': 0, 'Param': 'Sr', 'Value': 'SR1'}}], dtype=object)}",CityID:0;PoiId:879555;Sn:https://www.openrice.com/zh/hongkong/restaurants?what=部隊鍋;Sr:SR1,,Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML%2C like Gecko) Version/17.6 Mobile/15E148 Safari/604.1;Lang:zh-HK%2Czh-Hant;q=0.9,OpenRice,production-orga-openrice-netcore-app-67b5c6675c-b4jfn,2026-08-31 23:39:01+00:00,mobile
1194819,a9a451a9-9779-4ec6-9d7c-fdd4e93eb599,2026-08-31 23:59:59.500000+00:00,,9.142.181.169,,PageView,,,"{'list': array([], dtype=object)}",https://tw.openrice.com/zh-tw/changhua-nantou/review/write/229502,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML%2C like Gecko) Chrome/125.0.0.0 Safari/537.36,OpenRice,production-orga-openrice-netcore-app-67b5c6675c-j2lhc,2026-08-31 23:39:01+00:00,desktop
1489902,d382668b-4aa3-4379-9222-a6abcc587c08,2026-08-31 23:59:59.400000+00:00,,152.163.130.70,,PageView,,,"{'list': array([], dtype=object)}",https://www.openrice.com/zh/hongkong/p-momiji-koffee-p29051370,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML%2C like Gecko) Chrome/125.0.0.0 Safari/537.36,OpenRice,production-orga-openrice-netcore-app-67b5c6675c-j2lhc,2026-08-31 23:39:01+00:00,desktop
355783,326f146c-dcd6-4c3b-a6a6-909986c76ef7,2026-08-31 23:59:59.400000+00:00,,189.104.94.14,,PageView,,,"{'list': array([], dtype=object)}",https://www.openrice.com/en/hongkong,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML%2C like Gecko) Chrome/125.0.0.0 Safari/537.36,OpenRice,production-orga-openrice-netcore-app-67b5c6675c-j2lhc,2026-08-31 23:39:01+00:00,desktop
445935,3f2fa233-444b-4e87-a5c4-0277499c4be4,2026-08-31 23:59:59.400000+00:00,,66.249.73.225,Impression,WebEvent,https://www.openrice.com/zh/hongkong/explore/recommendations/reels/photo-25198310,,"{'list': array([{'item': {'List': 0, 'Param': 'CityID', 'Value': '0'}},
       {'item': {'List': 0, 'Param': 'Sr', 'Value': 'Explore'}},
       {'item': {'List': 0, 'Param': 'MediaId', 'Value': '53906'}},
       {'item': {'List': 0, 'Param': 'Sn', 'Value': 'http://www.openrice.com/zh/hongkong/explore/recommendations/reels/photo-25198310'}}],
      dtype=object)}",CityID:0;Sr:Explore;MediaId:53906;Sn:https://www.openrice.com/zh/hongkong/explore/recommendations/reels/photo-25198310,,Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML%2C like Gecko) Chrome/151.0.7922.173 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html);Lang:en-US,OpenRice,production-orga-openrice-netcore-app-67b5c6675c-9plj9,2026-08-31 23:39:01+00:00,mobile
1455529,ce9dbf3a-c079-4f09-ac3a-4df9d6f43cce,2026-08-31 23:59:59.300000+00:00,,14.0.228.23,or.search.layer.search,WebEvent,https://www.openrice.com/zh/hongkong/restaurants?what=即開生蠔,,"{'list': array([{'item': {'List': 0, 'Param': 'whatwhere', 'Value': '生蠔任食'}},
       {'item': {'List': 0, 'Param': 'Sn', 'Value': 'http://www.openrice.com/zh/hongkong/restaurants?what=即開生蠔'}}],
      dtype=object)}",whatwhere:生蠔任食;Sn:https://www.openrice.com/zh/hongkong/restaurants?what=即開生蠔,,Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML%2C like Gecko) Chrome/152.0.0.0 Mobile Safari/537.36;Lang:zh-HK%2Czh;q=0.9%2Cen-US;q=0.8%2Cen;q=0.7%2Czh-TW;q=0.6%2Czh-CN;q=0.5,OpenRice,production-orga-openrice-netcore-app-67b5c6675c-j2lhc,2026-08-31 23:39:01+00:00,mobile
1289171,b708efb8-ceff-4aae-b175-4a06507d2e27,2026-08-31 23:59:59.300000+00:00,,182.239.120.222,Impression,AdsClick,https://www.openrice.com/zh/hongkong/r-promenade-西餐廳-紅磡-多國菜-自助餐-r10262,,"{'list': array([{'item': {'List': 0, 'Param': 'SR2_InstreamVideo', 'Value': ''}}],
      dtype=object)}",SR2_InstreamVideo,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML%2C like Gecko) Version/26.6.1 Safari/605.1.15;Lang:zh-HK%2Czh-Hant;q=0.9,OpenRice,production-orga-openrice-netcore-app-67b5c6675c-b4jfn,2026-08-31 23:39:01+00:00,desktop
760784,6c04ccd2-bfa3-436b-a92f-30fa581be238,2026-08-31 23:59:59.300000+00:00,,61.93.168.20,,PageView,,,"{'list': array([], dtype=object)}",https://www.openrice.com/zh/hongkong/r-殿-大喜屋-旺角-日本菜-任食-放題-r819268,,Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML%2C like Gecko) Version/18.7.5 Mobile/15E148 Safari/604.1;Lang:zh-HK%2Czh-Hant;q=0.9,OpenRice,production-orga-openrice-netcore-app-67b5c6675c-9plj9,2026-08-31 23:39:01+00:00,mobile
125433,11ad64eb-aabe-4962-be44-b33bc3a0a3a8,2026-08-31 23:59:59.300000+00:00,,189.104.23.61,,PageView,,,"{'list': array([], dtype=object)}",https://tw.openrice.com/zh-tw/changhua-nantou/r-日月潭大淶閣飯店-湖畔咖啡-魚池鄉-歐陸料理-r227146/photos/menu,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML%2C like Gecko) Chrome/125.0.0.0 Safari/537.36,OpenRice,production-orga-openrice-netcore-app-67b5c6675c-j2lhc,2026-08-31 23:39:01+00:00,desktop
445935,3f2fa233-444b-4e87-a5c4-0277499c4be4,2026-08-31 23:59:59.300000+00:00,,66.249.73.101,Impression,WebEvent,https://www.openrice.com/zh/hongkong/explore/recommendations/reels/photo-25198310,,"{'list': array([{'item': {'List': 0, 'Param': 'CityID', 'Value': '0'}},
       {'item': {'List': 0, 'Param': 'Sr', 'Value': 'Explore'}},
       {'item': {'List': 0, 'Param': 'MediaId', 'Value': '29071'}},
       {'item': {'List': 0, 'Param': 'Sn', 'Value': 'http://www.openrice.com/zh/hongkong/explore/recommendations/reels/photo-25198310'}}],
      dtype=object)}",CityID:0;Sr:Explore;MediaId:29071;Sn:https://www.openrice.com/zh/hongkong/explore/recommendations/reels/photo-25198310,,Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML%2C like Gecko) Chrome/151.0.7922.173 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html);Lang:en-US,OpenRice,production-orga-openrice-netcore-app-67b5c6675c-b4jfn,2026-08-31 23:39:01+00:00,mobile
23272,0342d573-ab84-4be3-a74b-afb741c2399f,2026-08-31 23:59:59.200000+00:00,ab616bc3-6d74-4f22-b55b-5462701089d2,61.93.2.190,or.chart.bookmarked.getlist,WebEvent,https://www.openrice.com/zh/hongkong/explore/chart/most-popular,,"{'list': array([{'item': {'List': 0, 'Param': 'CityID', 'Value': '0'}},
       {'item': {'List': 0, 'Param': 'Sn', 'Value': 'http://www.openrice.com/zh/hongkong/explore/chart/most-popular'}},
       {'item': {'List': 0, 'Param': 'Sr', 'Value': 'ChartBookmark'}}],
      dtype=object)}",CityID:0;Sn:https://www.openrice.com/zh/hongkong/explore/chart/most-popular;Sr:ChartBookmark,,Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML%2C like Gecko) Chrome/151.0.0.0 Mobile Safari/537.36;Lang:zh-HK%2Czh;q=0.9%2Cen-US;q=0.8%2Cen-GB;q=0.7%2Cen;q=0.6%2Czh-TW;q=0.5,OpenRice,production-orga-openrice-netcore-app-67b5c6675c-j2lhc,2026-08-31 23:39:01+00:00,mobile
1010647,8f87da96-a7c1-4a25-b89f-9b73e248ad72,2026-08-31 23:59:59.200000+00:00,,142.252.168.36,,PageView,,,"{'list': array([], dtype=object)}",https://www.openrice.com/zh/hongkong/p-名寶石餐廳-p1497949,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML%2C like Gecko) Chrome/125.0.0.0 Safari/537.36,OpenRice,production-orga-openrice-netcore-app-67b5c6675c-b4jfn,2026-08-31 23:39:01+00:00,desktop
1074253,987fca26-bc08-43fb-90a8-ecd53665fdb3,2026-08-31 23:59:59.200000+00:00,,219.77.21.49,impression.poi,WebEvent,https://www.openrice.com/zh/hongkong/restaurants/district/觀塘,,"{'list': array([{'item': {'List': 0, 'Param': 'CityID', 'Value': '0'}},
       {'item': {'List': 0, 'Param': 'PoiId', 'Value': '649052'}}],
      dtype=object)}",CityID:0;PoiId:649052,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML%2C like Gecko) Chrome/152.0.0.0 Safari/537.36;Lang:zh-TW%2Czh;q=0.9%2Cen-US;q=0.8%2Cen;q=0.7,OpenRice,production-orga-openrice-netcore-app-67b5c6675c-b4jfn,2026-08-31 23:39:01+00:00,desktop
1333988,bd5e64c6-7866-4227-b840-7b7734e6936d,2026-08-31 23:59:59.100000+00:00,,218.103.135.110,,PageView,,,"{'list': array([], dtype=object)}",https://www.openrice.com.cn/zh/shenzhen/r-大漁鐵板燒-福田中心區-日本菜-自助餐-放題-r5747667/photos,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML%2C like Gecko) Chrome/151.0.0.0 Safari/537.36;Lang:zh-HK%2Czh;q=0.9%2Czh-TW;q=0.8%2Cen-US;q=0.7%2Cen;q=0.6%2Cja;q=0.5,OpenRice,production-orga-openrice-netcore-app-67b5c6675c-9plj9,2026-08-31 23:39:01+00:00,desktop
445935,3f2fa233-444b-4e87-a5c4-0277499c4be4,2026-08-31 23:59:59.100000+00:00,,66.249.65.102,Impression,WebEvent,https://www.openrice.com/zh/hongkong/explore/recommendations/reels/photo-25198310,,"{'list': array([{'item': {'List': 0, 'Param': 'CityID', 'Value': '0'}},
       {'item': {'List': 0, 'Param': 'Sr', 'Value': 'Explore'}},
       {'item': {'List': 0, 'Param': 'MediaId', 'Value': '55613'}},
       {'item': {'List': 0, 'Param': 'Sn', 'Value': 'http://www.openrice.com/zh/hongkong/explore/recommendations/reels/photo-25198310'}}],
      dtype=object)}",CityID:0;Sr:Explore;MediaId:55613;Sn:https://www.openrice.com/zh/hongkong/explore/recommendations/reels/photo-25198310,,Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML%2C like Gecko) Chrome/151.0.7922.173 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html);Lang:en-US,OpenRice,production-orga-openrice-netcore-app-67b5c6675c-j2lhc,2026-08-31 23:39:01+00:00,mobile
445935,3f2fa233-444b-4e87-a5c4-0277499c4be4,2026-08-31 23:59:59.100000+00:00,,66.249.73.172,Impression,WebEvent,https://www.openrice.com/zh/hongkong/explore/recommendations/reels/photo-25198310,,"{'list': array([{'item': {'List': 0, 'Param': 'CityID', 'Value': '0'}},
       {'item': {'List': 0, 'Param': 'Sr', 'Value': 'Explore'}},
       {'item': {'List': 0, 'Param': 'MediaId', 'Value': '8839'}},
       {'item': {'List': 0, 'Param': 'Sn', 'Value': 'http://www.openrice.com/zh/hongkong/explore/recommendations/reels/photo-25198310'}}],
      dtype=object)}",CityID:0;Sr:Explore;MediaId:8839;Sn:https://www.openrice.com/zh/hongkong/explore/recommendations/reels/photo-25198310,,Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML%2C like Gecko) Chrome/151.0.7922.173 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html);Lang:en-US,OpenRice,production-orga-openrice-netcore-app-67b5c6675c-9plj9,2026-08-31 23:39:01+00:00,mobile
445935,3f2fa233-444b-4e87-a5c4-0277499c4be4,2026-08-31 23:59:59.100000+00:00,,66.249.74.4,impression.ad.1,WebEvent,https://www.openrice.com/zh/hongkong/restaurants?action=SEARCH&where=上门按摩算正规吗+QQ小姐服务群309249509安全可靠.rwm,,"{'list': array([{'item': {'List': 0, 'Param': 'CityID', 'Value': '0'}},
       {'item': {'List': 0, 'Param': 'FeatureItemId', 'Value': '42840'}},
       {'item': {'List': 0, 'Param': 'Sn', 'Value': 'http://www.openrice.com/zh/hongkong/restaurants?action=SEARCH&where=上门按摩算正规吗+QQ小姐服务群309249509安全可靠.rwm'}}],
      dtype=object)}",CityID:0;FeatureItemId:42840;Sn:https://www.openrice.com/zh/hongkong/restaurants?action=SEARCH&where=上门按摩算正规吗+QQ小姐服务群309249509安全可靠.rwm,,Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML%2C like Gecko) Chrome/151.0.7922.173 Mobile Safari/537.36 (compatible; GoogleOther);Lang:en-US,OpenRice,production-orga-openrice-netcore-app-67b5c6675c-j2lhc,2026-08-31 23:39:01+00:00,mobile
1214980,ac7f4eee-2365-4964-af83-1a38b2b24154,2026-08-31 23:59:59.100000+00:00,,54.222.131.82,,PageView,,,"{'list': array([], dtype=object)}","https://jp.openrice.com/zh/tokyo-kanto/restaurants?geo=35.629216,139.683959&nearbyPoiId=202636&sortBy=Distance",,Mozilla/5.0 (Linux; Android 15; SM-S938B) AppleWebKit/537.36 (KHTML%2C like Gecko) Chrome/150.0.0.0 Mobile Safari/537.36;Lang:zh%2Czh-CN;q=0.9,OpenRice,production-orga-openrice-netcore-app-67b5c6675c-9plj9,2026-08-31 23:39:01+00:00,mobile
445935,3f2fa233-444b-4e87-a5c4-0277499c4be4,2026-08-31 23:59:59+00:00,,66.249.73.131,view.SR1.Promotion,WebEvent,https://www.openrice.com/zh/hongkong/restaurants?action=SEARCH&where=佛山乐从上门按摩+QQ小姐服务群309249509安全可靠.ylx,,"{'list': array([{'item': {'List': 0, 'Param': 'CityID', 'Value': '0'}},
       {'item': {'List': 0, 'Param': 'Sn', 'Value': 'http://www.openrice.com/zh/hongkong/restaurants?action=SEARCH&where=佛山乐从上门按摩+QQ小姐服务群309249509安全可靠.ylx'}}],
      dtype=object)}",CityID:0;Sn:https://www.openrice.com/zh/hongkong/restaurants?action=SEARCH&where=佛山乐从上门按摩+QQ小姐服务群309249509安全可靠.ylx,,Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML%2C like Gecko) Chrome/151.0.7922.173 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html);Lang:en-US,OpenRice,production-orga-openrice-netcore-app-67b5c6675c-b4jfn,2026-08-31 23:39:01+00:00,mobile
1435992,cbdad230-5334-4cdd-b2f7-613980093ade,2026-08-31 23:59:59+00:00,,31.76.152.133,,PageView,,,"{'list': array([], dtype=object)}",https://www.openrice.com/zh/user/669e67a8-9f91-44eb-a94d-0139fd2d1c38/reviews,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML%2C like Gecko) Chrome/125.0.0.0 Safari/537.36,OpenRice,production-orga-openrice-netcore-app-67b5c6675c-j2lhc,2026-08-31 23:39:01+00:00,desktop
833722,767da24c-4da6-4d1d-974d-023e384240f5,2026-08-31 23:59:59+00:00,,9.142.191.238,,PageView,,,"{'list': array([], dtype=object)}",https://tw.openrice.com/zh-tw/changhua-nantou/r-好客麵屋-好客食事处-魚池鄉-日式料理-日式拉麵-r538687/reviews?mediaTypeSlug=all,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML%2C like Gecko) Chrome/125.0.0.0 Safari/537.36,OpenRice,production-orga-openrice-netcore-app-67b5c6675c-j2lhc,2026-08-31 23:39:01+00:00,desktop
695283,62cd342b-ecd2-4fc4-9425-05f3326d41bc,2026-08-31 23:59:58.900000+00:00,,152.163.125.250,,PageView,,,"{'list': array([], dtype=object)}",https://tw.openrice.com/en/taichung/p-nmu-cafe-p4040248,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML%2C like Gecko) Chrome/125.0.0.0 Safari/537.36,OpenRice,production-orga-openrice-netcore-app-67b5c6675c-9plj9,2026-08-31 23:39:01+00:00,desktop
1289171,b708efb8-ceff-4aae-b175-4a06507d2e27,2026-08-31 23:59:58.800000+00:00,,182.239.120.222,,PageView,,,"{'list': array([], dtype=object)}",https://www.openrice.com/zh/hongkong/r-promenade-西餐廳-紅磡-多國菜-自助餐-r10262,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML%2C like Gecko) Version/26.6.1 Safari/605.1.15;Lang:zh-HK%2Czh-Hant;q=0.9,OpenRice,production-orga-openrice-netcore-app-67b5c6675c-b4jfn,2026-08-31 23:39:01+00:00,desktop
242611,22450ef8-9694-410b-ae68-15f2d2341309,2026-08-31 23:59:58.800000+00:00,,64.57.139.19,,PageView,,,"{'list': array([], dtype=object)}",https://www.openrice.com/zh/hongkong/media/menu/upload/685138,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML%2C like Gecko) Chrome/125.0.0.0 Safari/537.36,OpenRice,production-orga-openrice-netcore-app-67b5c6675c-b4jfn,2026-08-31 23:39:01+00:00,desktop
372983,34ddea05-54ab-45e6-a59f-eed03cf97dfb,2026-08-31 23:59:58.700000+00:00,,9.142.186.96,,PageView,,,"{'list': array([], dtype=object)}",https://tw.openrice.com/zh-tw/changhua-nantou/r-joka酒咖食堂-員林市-台灣料理-r473614/photos/all,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML%2C like Gecko) Chrome/125.0.0.0 Safari/537.36,OpenRice,production-orga-openrice-netcore-app-67b5c6675c-b4jfn,2026-08-31 23:39:01+00:00,desktop
