SessionId,DeviceId,Time,UserId,IP,EventAction,EventCategory,EventData,EventEntity,EventLabel,EventLabelRaw,EventSource,UserAgent,Product,MachineName,CollectTime,Platform
178112,2c1ec027-be02-4201-a8ce-09c4ca6031b2,2026-09-15 00:44:11.200000+00:00,ee1fd8bc-9843-44d2-95d2-b0fab193b1eb,123.202.105.130,or.poi.get-overview,,,,"{'list': array([{'item': {'List': 0, 'Param': 'CityID', 'Value': '0'}},
       {'item': {'List': 0, 'Param': 'Lang', 'Value': 'hk'}},
       {'item': {'List': 0, 'Param': 'Ver', 'Value': '7.20.5'}},
       {'item': {'List': 0, 'Param': 'POIID', 'Value': '994595'}},
       {'item': {'List': 0, 'Param': 'poiTypeId', 'Value': '1'}},
       {'item': {'List': 0, 'Param': 'sn', 'Value': 'HK.Search.SR1.1'}}],
      dtype=object)}",CityID:0;Lang:hk;Ver:7.20.5;POIID:994595;poiTypeId:1;sn:HK.Search.SR1.1,Events,OpenRice_iOS/7.20.5 (iPhone; iOS 26.6.2);Lang:zh-HK,OpenRice,production-orga-openrice-netcore-app-67b5c6675c-9plj9,2026-09-15 00:23:01+00:00,ios
178112,2c1ec027-be02-4201-a8ce-09c4ca6031b2,2026-09-15 00:44:13.700000+00:00,ee1fd8bc-9843-44d2-95d2-b0fab193b1eb,123.202.105.130,or.takeaway.order,,,,"{'list': array([{'item': {'List': 0, 'Param': 'CityID', 'Value': '0'}},
       {'item': {'List': 0, 'Param': 'Lang', 'Value': 'hk'}},
       {'item': {'List': 0, 'Param': 'Ver', 'Value': '7.20.5'}},
       {'item': {'List': 0, 'Param': 'POIID', 'Value': '994595'}},
       {'item': {'List': 0, 'Param': 'sr', 'Value': 'menu'}},
       {'item': {'List': 0, 'Param': 'sn', 'Value': 'HK.Takeaway.order.994595'}}],
      dtype=object)}",CityID:0;Lang:hk;Ver:7.20.5;POIID:994595;sr:menu;sn:HK.Takeaway.order.994595,Events,OpenRice_iOS/7.20.5 (iPhone; iOS 26.6.2);Lang:zh-HK,OpenRice,production-orga-openrice-netcore-app-67b5c6675c-9plj9,2026-09-15 00:23:01+00:00,ios
178112,2c1ec027-be02-4201-a8ce-09c4ca6031b2,2026-09-15 00:46:02.100000+00:00,ee1fd8bc-9843-44d2-95d2-b0fab193b1eb,123.202.105.130,or.takeaway.checkout,,,,"{'list': array([{'item': {'List': 0, 'Param': 'CityID', 'Value': '0'}},
       {'item': {'List': 0, 'Param': 'Lang', 'Value': 'hk'}},
       {'item': {'List': 0, 'Param': 'Ver', 'Value': '7.20.5'}},
       {'item': {'List': 0, 'Param': 'sr', 'Value': 'menu'}},
       {'item': {'List': 0, 'Param': 'POIID', 'Value': '994595'}},
       {'item': {'List': 0, 'Param': 'sn', 'Value': 'HK.Takeaway.order.994595'}}],
      dtype=object)}",CityID:0;Lang:hk;Ver:7.20.5;sr:menu;POIID:994595;sn:HK.Takeaway.order.994595,Events,OpenRice_iOS/7.20.5 (iPhone; iOS 26.6.2);Lang:zh-HK,OpenRice,production-orga-openrice-netcore-app-67b5c6675c-9plj9,2026-09-15 00:25:01+00:00,ios
178112,2c1ec027-be02-4201-a8ce-09c4ca6031b2,2026-09-15 00:46:29.900000+00:00,ee1fd8bc-9843-44d2-95d2-b0fab193b1eb,123.202.105.130,or.takeaway.place-order,,,,"{'list': array([{'item': {'List': 0, 'Param': 'CityID', 'Value': '0'}},
       {'item': {'List': 0, 'Param': 'Lang', 'Value': 'hk'}},
       {'item': {'List': 0, 'Param': 'Ver', 'Value': '7.20.5'}},
       {'item': {'List': 0, 'Param': 'sr', 'Value': 'checkout'}},
       {'item': {'List': 0, 'Param': 'POIID', 'Value': '994595'}},
       {'item': {'List': 0, 'Param': 'PromoCode', 'Value': 'None'}},
       {'item': {'List': 0, 'Param': 'sn', 'Value': 'HK.Takeaway.checkout.994595'}}],
      dtype=object)}",CityID:0;Lang:hk;Ver:7.20.5;sr:checkout;POIID:994595;PromoCode:None;sn:HK.Takeaway.checkout.994595,Events,OpenRice_iOS/7.20.5 (iPhone; iOS 26.6.2);Lang:zh-HK,OpenRice,production-orga-openrice-netcore-app-67b5c6675c-b4jfn,2026-09-15 00:25:01+00:00,ios
178112,2c1ec027-be02-4201-a8ce-09c4ca6031b2,2026-09-15 00:46:42.100000+00:00,ee1fd8bc-9843-44d2-95d2-b0fab193b1eb,14.0.157.228,or.app.resume,,,,"{'list': array([{'item': {'List': 0, 'Param': 'CityID', 'Value': '0'}},
       {'item': {'List': 0, 'Param': 'Lang', 'Value': 'hk'}},
       {'item': {'List': 0, 'Param': 'Ver', 'Value': '7.20.5'}}],
      dtype=object)}",CityID:0;Lang:hk;Ver:7.20.5,Events,OpenRice_iOS/7.20.5 (iPhone; iOS 26.6.2);Lang:zh-HK,OpenRice,production-orga-openrice-netcore-app-67b5c6675c-b4jfn,2026-09-15 00:44:01+00:00,ios
178112,2c1ec027-be02-4201-a8ce-09c4ca6031b2,2026-09-15 00:46:43.100000+00:00,ee1fd8bc-9843-44d2-95d2-b0fab193b1eb,14.0.157.228,or.takeaway.pay,,,,"{'list': array([{'item': {'List': 0, 'Param': 'CityID', 'Value': '0'}},
       {'item': {'List': 0, 'Param': 'Lang', 'Value': 'hk'}},
       {'item': {'List': 0, 'Param': 'Ver', 'Value': '7.20.5'}},
       {'item': {'List': 0, 'Param': 'sr', 'Value': 'payment'}},
       {'item': {'List': 0, 'Param': 'poiId', 'Value': '994595'}}],
      dtype=object)}",CityID:0;Lang:hk;Ver:7.20.5;sr:payment;poiId:994595,Events,OpenRice_iOS/7.20.5 (iPhone; iOS 26.6.2);Lang:zh-HK,OpenRice,production-orga-openrice-netcore-app-67b5c6675c-b4jfn,2026-09-15 00:44:01+00:00,ios
178112,2c1ec027-be02-4201-a8ce-09c4ca6031b2,2026-09-15 00:46:50.200000+00:00,ee1fd8bc-9843-44d2-95d2-b0fab193b1eb,14.0.157.228,or.app.resume,,,,"{'list': array([{'item': {'List': 0, 'Param': 'CityID', 'Value': '0'}},
       {'item': {'List': 0, 'Param': 'Lang', 'Value': 'hk'}},
       {'item': {'List': 0, 'Param': 'Ver', 'Value': '7.20.5'}}],
      dtype=object)}",CityID:0;Lang:hk;Ver:7.20.5,Events,OpenRice_iOS/7.20.5 (iPhone; iOS 26.6.2);Lang:zh-HK,OpenRice,production-orga-openrice-netcore-app-67b5c6675c-b4jfn,2026-09-15 00:44:01+00:00,ios
178112,2c1ec027-be02-4201-a8ce-09c4ca6031b2,2026-09-15 00:47:55.300000+00:00,ee1fd8bc-9843-44d2-95d2-b0fab193b1eb,14.0.157.228,or.app.resume,,,,"{'list': array([{'item': {'List': 0, 'Param': 'CityID', 'Value': '0'}},
       {'item': {'List': 0, 'Param': 'Lang', 'Value': 'hk'}},
       {'item': {'List': 0, 'Param': 'Ver', 'Value': '7.20.5'}}],
      dtype=object)}",CityID:0;Lang:hk;Ver:7.20.5,Events,OpenRice_iOS/7.20.5 (iPhone; iOS 26.6.2);Lang:zh-HK,OpenRice,production-orga-openrice-netcore-app-67b5c6675c-b4jfn,2026-09-15 00:44:01+00:00,ios
178112,2c1ec027-be02-4201-a8ce-09c4ca6031b2,2026-09-15 01:04:58.400000+00:00,ee1fd8bc-9843-44d2-95d2-b0fab193b1eb,14.0.157.228,or.app.resume,,,,"{'list': array([{'item': {'List': 0, 'Param': 'CityID', 'Value': '0'}},
       {'item': {'List': 0, 'Param': 'Lang', 'Value': 'hk'}},
       {'item': {'List': 0, 'Param': 'Ver', 'Value': '7.20.5'}}],
      dtype=object)}",CityID:0;Lang:hk;Ver:7.20.5,Events,OpenRice_iOS/7.20.5 (iPhone; iOS 26.6.2);Lang:zh-HK,OpenRice,production-orga-openrice-netcore-app-67b5c6675c-b4jfn,2026-09-15 00:44:01+00:00,ios
127050,1f894cab868b116f,2026-09-15 01:38:56.900000+00:00,5be930b6-83c3-42b9-a401-dba18fc1f458,180.188.172.244,or.poi.get-details,,,,"{'list': array([{'item': {'List': 0, 'Param': 'CityID', 'Value': '0'}},
       {'item': {'List': 0, 'Param': 'POIID', 'Value': '183366'}},
       {'item': {'List': 0, 'Param': 'poiTypeId', 'Value': '0'}},
       {'item': {'List': 0, 'Param': 'Sr', 'Value': 'sr1'}},
       {'item': {'List': 0, 'Param': 'Lang', 'Value': 'zh_HK'}},
       {'item': {'List': 0, 'Param': 'Ver', 'Value': '7.20.4'}},
       {'item': {'List': 0, 'Param': 'sn', 'Value': 'hk.Search.SR1.1'}}],
      dtype=object)}",CityID:0;POIID:183366;poiTypeId:0;Sr:sr1;Lang:zh_HK;Ver:7.20.4; sn:hk.Search.SR1.1,Events,Openrice_Android/7.20.4 (Android; 36) [SM-S9480];Lang:zh-HK,OpenRice,production-orga-openrice-netcore-app-67b5c6675c-b4jfn,2026-09-15 13:55:01+00:00,android
127050,1f894cab868b116f,2026-09-15 01:38:56.900000+00:00,5be930b6-83c3-42b9-a401-dba18fc1f458,180.188.172.244,or.poi.get-overview,,,,"{'list': array([{'item': {'List': 0, 'Param': 'CityID', 'Value': '0'}},
       {'item': {'List': 0, 'Param': 'POIID', 'Value': '183366'}},
       {'item': {'List': 0, 'Param': 'poiTypeId', 'Value': '0'}},
       {'item': {'List': 0, 'Param': 'Lang', 'Value': 'zh_HK'}},
       {'item': {'List': 0, 'Param': 'Ver', 'Value': '7.20.4'}},
       {'item': {'List': 0, 'Param': 'sn', 'Value': 'hk.Search.SR1.1'}}],
      dtype=object)}",CityID:0;POIID:183366;poiTypeId:0;Lang:zh_HK;Ver:7.20.4; sn:hk.Search.SR1.1,Events,Openrice_Android/7.20.4 (Android; 36) [SM-S9480];Lang:zh-HK,OpenRice,production-orga-openrice-netcore-app-67b5c6675c-b4jfn,2026-09-15 13:55:01+00:00,android
127050,1f894cab868b116f,2026-09-15 01:38:57.900000+00:00,5be930b6-83c3-42b9-a401-dba18fc1f458,180.188.172.244,or.poi.get-details,,,,"{'list': array([{'item': {'List': 0, 'Param': 'CityID', 'Value': '0'}},
       {'item': {'List': 0, 'Param': 'POIID', 'Value': '183366'}},
       {'item': {'List': 0, 'Param': 'poiTypeId', 'Value': '0'}},
       {'item': {'List': 0, 'Param': 'Sr', 'Value': 'sr1'}},
       {'item': {'List': 0, 'Param': 'Lang', 'Value': 'zh_HK'}},
       {'item': {'List': 0, 'Param': 'Ver', 'Value': '7.20.4'}},
       {'item': {'List': 0, 'Param': 'sn', 'Value': 'hk.Search.SR1.1'}}],
      dtype=object)}",CityID:0;POIID:183366;poiTypeId:0;Sr:sr1;Lang:zh_HK;Ver:7.20.4; sn:hk.Search.SR1.1,Events,Openrice_Android/7.20.4 (Android; 36) [SM-S9480];Lang:zh-HK,OpenRice,production-orga-openrice-netcore-app-67b5c6675c-b4jfn,2026-09-15 13:55:01+00:00,android
127050,1f894cab868b116f,2026-09-15 01:38:57.900000+00:00,5be930b6-83c3-42b9-a401-dba18fc1f458,180.188.172.244,or.poi.get-overview,,,,"{'list': array([{'item': {'List': 0, 'Param': 'CityID', 'Value': '0'}},
       {'item': {'List': 0, 'Param': 'POIID', 'Value': '183366'}},
       {'item': {'List': 0, 'Param': 'poiTypeId', 'Value': '0'}},
       {'item': {'List': 0, 'Param': 'Lang', 'Value': 'zh_HK'}},
       {'item': {'List': 0, 'Param': 'Ver', 'Value': '7.20.4'}},
       {'item': {'List': 0, 'Param': 'sn', 'Value': 'hk.Search.SR1.1'}}],
      dtype=object)}",CityID:0;POIID:183366;poiTypeId:0;Lang:zh_HK;Ver:7.20.4; sn:hk.Search.SR1.1,Events,Openrice_Android/7.20.4 (Android; 36) [SM-S9480];Lang:zh-HK,OpenRice,production-orga-openrice-netcore-app-67b5c6675c-b4jfn,2026-09-15 13:55:01+00:00,android
127050,1f894cab868b116f,2026-09-15 01:39:00.400000+00:00,5be930b6-83c3-42b9-a401-dba18fc1f458,180.188.172.244,or.poi.back,,,,"{'list': array([{'item': {'List': 0, 'Param': 'POIID', 'Value': '183366'}},
       {'item': {'List': 0, 'Param': 'poiTypeId', 'Value': '1'}},
       {'item': {'List': 0, 'Param': 'CityID', 'Value': '0'}},
       {'item': {'List': 0, 'Param': 'Lang', 'Value': 'zh_HK'}},
       {'item': {'List': 0, 'Param': 'Ver', 'Value': '7.20.4'}},
       {'item': {'List': 0, 'Param': 'sn', 'Value': 'hk.SR2.overview.183366'}}],
      dtype=object)}",POIID:183366;poiTypeId:1; CityID:0;Lang:zh_HK;Ver:7.20.4; sn:hk.SR2.overview.183366,Events,Openrice_Android/7.20.4 (Android; 36) [SM-S9480];Lang:zh-HK,OpenRice,production-orga-openrice-netcore-app-67b5c6675c-b4jfn,2026-09-15 13:55:01+00:00,android
127050,1f894cab868b116f,2026-09-15 01:39:01.400000+00:00,5be930b6-83c3-42b9-a401-dba18fc1f458,180.188.172.244,or.poi.back,,,,"{'list': array([{'item': {'List': 0, 'Param': 'POIID', 'Value': '183366'}},
       {'item': {'List': 0, 'Param': 'poiTypeId', 'Value': '1'}},
       {'item': {'List': 0, 'Param': 'CityID', 'Value': '0'}},
       {'item': {'List': 0, 'Param': 'Lang', 'Value': 'zh_HK'}},
       {'item': {'List': 0, 'Param': 'Ver', 'Value': '7.20.4'}},
       {'item': {'List': 0, 'Param': 'sn', 'Value': 'hk.SR2.overview.183366'}}],
      dtype=object)}",POIID:183366;poiTypeId:1; CityID:0;Lang:zh_HK;Ver:7.20.4; sn:hk.SR2.overview.183366,Events,Openrice_Android/7.20.4 (Android; 36) [SM-S9480];Lang:zh-HK,OpenRice,production-orga-openrice-netcore-app-67b5c6675c-b4jfn,2026-09-15 13:55:01+00:00,android
127050,1f894cab868b116f,2026-09-15 01:39:02.700000+00:00,5be930b6-83c3-42b9-a401-dba18fc1f458,180.188.172.244,or.search.quick,,,,"{'list': array([{'item': {'List': 0, 'Param': 'CityID', 'Value': '0'}},
       {'item': {'List': 0, 'Param': 'geo', 'Value': '22.4620178,114.1522133'}},
       {'item': {'List': 0, 'Param': 'Page', 'Value': '1'}},
       {'item': {'List': 0, 'Param': 'sr', 'Value': ''}},
       {'item': {'List': 0, 'Param': 'whatwhere', 'Value': '黃埔pepper lunch'}},
       {'item': {'List': 0, 'Param': 'Lang', 'Value': 'zh_HK'}},
       {'item': {'List': 0, 'Param': 'Ver', 'Value': '7.20.4'}},
       {'item': {'List': 0, 'Param': 'sn', 'Value': 'hk.Search.layer'}}],
      dtype=object)}","CityID:0;geo:22.4620178,114.1522133;Page:1;sr:;whatwhere:黃埔pepper lunch;Lang:zh_HK;Ver:7.20.4; sn:hk.Search.layer",Events,Openrice_Android/7.20.4 (Android; 36) [SM-S9480];Lang:zh-HK,OpenRice,production-orga-openrice-netcore-app-67b5c6675c-b4jfn,2026-09-15 13:55:01+00:00,android
127050,1f894cab868b116f,2026-09-15 01:39:03.700000+00:00,5be930b6-83c3-42b9-a401-dba18fc1f458,180.188.172.244,impression.poi,,,,"{'list': array([{'item': {'List': 0, 'Param': 'CityID', 'Value': '0'}},
       {'item': {'List': 0, 'Param': 'POIID', 'Value': '183366'}},
       {'item': {'List': 0, 'Param': 'Type', 'Value': 'General'}},
       {'item': {'List': 0, 'Param': 'poiTypeId', 'Value': '1'}},
       {'item': {'List': 0, 'Param': 'Sr', 'Value': '2'}},
       {'item': {'List': 0, 'Param': 'Lang', 'Value': 'zh_HK'}},
       {'item': {'List': 0, 'Param': 'Ver', 'Value': '7.20.4'}},
       {'item': {'List': 0, 'Param': 'sn', 'Value': 'hk.Search.SR1.1'}}],
      dtype=object)}",CityID:0; POIID:183366; Type:General; poiTypeId:1; Sr:2;Lang:zh_HK;Ver:7.20.4; sn:hk.Search.SR1.1,Events,Openrice_Android/7.20.4 (Android; 36) [SM-S9480];Lang:zh-HK,OpenRice,production-orga-openrice-netcore-app-67b5c6675c-b4jfn,2026-09-15 13:56:01+00:00,android
127050,1f894cab868b116f,2026-09-15 01:39:03.700000+00:00,5be930b6-83c3-42b9-a401-dba18fc1f458,180.188.172.244,or.search.quick,,,,"{'list': array([{'item': {'List': 0, 'Param': 'CityID', 'Value': '0'}},
       {'item': {'List': 0, 'Param': 'geo', 'Value': '22.4620178,114.1522133'}},
       {'item': {'List': 0, 'Param': 'Page', 'Value': '1'}},
       {'item': {'List': 0, 'Param': 'sr', 'Value': ''}},
       {'item': {'List': 0, 'Param': 'whatwhere', 'Value': '黃埔pepper lunch'}},
       {'item': {'List': 0, 'Param': 'Lang', 'Value': 'zh_HK'}},
       {'item': {'List': 0, 'Param': 'Ver', 'Value': '7.20.4'}},
       {'item': {'List': 0, 'Param': 'sn', 'Value': 'hk.Search.layer'}}],
      dtype=object)}","CityID:0;geo:22.4620178,114.1522133;Page:1;sr:;whatwhere:黃埔pepper lunch;Lang:zh_HK;Ver:7.20.4; sn:hk.Search.layer",Events,Openrice_Android/7.20.4 (Android; 36) [SM-S9480];Lang:zh-HK,OpenRice,production-orga-openrice-netcore-app-67b5c6675c-b4jfn,2026-09-15 13:55:01+00:00,android
